"SA1_MAINCODE_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
"11904137536","102","Barton","1","New South Wales",0.0623
"11904137537","102","Barton","1","New South Wales",0.0538
"11904137538","102","Barton","1","New South Wales",0.0896
"11904137539","102","Barton","1","New South Wales",0.1115
"11904137601","102","Barton","1","New South Wales",0.1358
"11904137602","102","Barton","1","New South Wales",0.112
"11904137603","102","Barton","1","New South Wales",0.0776
"11904137604","102","Barton","1","New South Wales",0.0825
"11904137605","102","Barton","1","New South Wales",0.0796
"11904137606","102","Barton","1","New South Wales",0.0585
"11904137607","102","Barton","1","New South Wales",0.0581
"11904137608","102","Barton","1","New South Wales",0.0598
"11904137609","102","Barton","1","New South Wales",0.0549
"11904137610","102","Barton","1","New South Wales",0.0786
"11904137611","102","Barton","1","New South Wales",0.0572
"11904137612","102","Barton","1","New South Wales",0.0788
"11904137613","102","Barton","1","New South Wales",0.1002
"11904137614","102","Barton","1","New South Wales",0.1085
"11904137615","102","Barton","1","New South Wales",0.1112
"11904137616","102","Barton","1","New South Wales",0.0452
"11904137617","102","Barton","1","New South Wales",0.0984
"11904137618","102","Barton","1","New South Wales",0.0199
"11904137619","102","Barton","1","New South Wales",0.0243
"11904137620","102","Barton","1","New South Wales",0.1554
"11904137621","102","Barton","1","New South Wales",0.0606
"11904137622","102","Barton","1","New South Wales",0.1057
"11904137623","102","Barton","1","New South Wales",0.069
"11904137624","102","Barton","1","New South Wales",0.3479
"11904137625","102","Barton","1","New South Wales",0.1172
"11904137626","102","Barton","1","New South Wales",0.1431
"11904137627","102","Barton","1","New South Wales",0.1659
"11904137628","102","Barton","1","New South Wales",0.1424
"11904137629","102","Barton","1","New South Wales",0.0429
"11904137630","102","Barton","1","New South Wales",0.0469
"11904137631","102","Barton","1","New South Wales",0.0399
"11904137632","102","Barton","1","New South Wales",0.1505
"11904137633","102","Barton","1","New South Wales",0.0879
"11904137634","102","Barton","1","New South Wales",0.0978
"11904137635","102","Barton","1","New South Wales",0.0442
"11904137636","102","Barton","1","New South Wales",0.0459
"11904137637","102","Barton","1","New South Wales",0.0501
"11904137638","102","Barton","1","New South Wales",0.0942
"11904137639","102","Barton","1","New South Wales",0.0563
"11904137640","102","Barton","1","New South Wales",0.1189
"11904137641","102","Barton","1","New South Wales",0.0935
"11904137642","102","Barton","1","New South Wales",0.0947
"11904137643","102","Barton","1","New South Wales",0.1054
"11904137644","102","Barton","1","New South Wales",0.1042
"11904137645","102","Barton","1","New South Wales",0.0826
"11904137646","102","Barton","1","New South Wales",0.0631
"11904137647","102","Barton","1","New South Wales",0.0618
"11904137648","102","Barton","1","New South Wales",0.1877
"11904137649","102","Barton","1","New South Wales",0.1037
"11904137650","102","Barton","1","New South Wales",0.101
"11904137651","102","Barton","1","New South Wales",0.0829
"11904137652","102","Barton","1","New South Wales",0.0748
"11904137653","102","Barton","1","New South Wales",0.0965
"11904137654","102","Barton","1","New South Wales",0.0963
"11904137655","102","Barton","1","New South Wales",0.0812
"11904137656","102","Barton","1","New South Wales",0.1235
"11904137657","102","Barton","1","New South Wales",0.1011
"11904137701","102","Barton","1","New South Wales",0.1
"11904137702","102","Barton","1","New South Wales",0.0648
"11904137703","102","Barton","1","New South Wales",0.0662
"11904137704","102","Barton","1","New South Wales",0.1589
"11904137705","102","Barton","1","New South Wales",0.0902
"11904137706","102","Barton","1","New South Wales",0.0722
"11904137707","102","Barton","1","New South Wales",0.1371
"11904137708","102","Barton","1","New South Wales",0.0979
"11904137709","102","Barton","1","New South Wales",0.0754
"11904137710","102","Barton","1","New South Wales",0.1267
"11904137711","102","Barton","1","New South Wales",0.0702
"11904137712","102","Barton","1","New South Wales",0.0809
"11904137713","102","Barton","1","New South Wales",0.0791
"11904137714","102","Barton","1","New South Wales",0.115
"11904137715","102","Barton","1","New South Wales",0.1268
"11904137716","102","Barton","1","New South Wales",0.0836
"11904137717","102","Barton","1","New South Wales",0.067
"11904137718","102","Barton","1","New South Wales",0.101
"11904137719","102","Barton","1","New South Wales",0.1482
"11904137720","102","Barton","1","New South Wales",0.1167
"11904137721","102","Barton","1","New South Wales",0.1049
"11904137722","102","Barton","1","New South Wales",0.1417
"11904137723","102","Barton","1","New South Wales",0.152
"11904137724","102","Barton","1","New South Wales",0.1257
"11904137725","102","Barton","1","New South Wales",0.1067
"11904137726","102","Barton","1","New South Wales",0.1409
"11904137727","102","Barton","1","New South Wales",0.1831
"11904137728","102","Barton","1","New South Wales",0.1129
"11904137729","102","Barton","1","New South Wales",0.1667
"11904137730","102","Barton","1","New South Wales",0.1413
"11904137731","102","Barton","1","New South Wales",0.0635
"11904137732","102","Barton","1","New South Wales",0.0983
"11904137733","102","Barton","1","New South Wales",0.1654
"11904137734","102","Barton","1","New South Wales",0.1061
"11904137801","102","Barton","1","New South Wales",0.0861
"11904137802","102","Barton","1","New South Wales",0.0548
"11904137803","102","Barton","1","New South Wales",0.02
"11904137805","102","Barton","1","New South Wales",0.0476
"11904137806","102","Barton","1","New South Wales",0.0305
"11904137807","102","Barton","1","New South Wales",0.0192
"11904137817","102","Barton","1","New South Wales",0.0825
"11904137818","102","Barton","1","New South Wales",0.1514
"11904137819","102","Barton","1","New South Wales",0.0816
"11904137820","102","Barton","1","New South Wales",0.0469
"11904137821","102","Barton","1","New South Wales",0.061
"11904137822","102","Barton","1","New South Wales",0.0745
"11904137823","102","Barton","1","New South Wales",0.1166
"11904137824","102","Barton","1","New South Wales",0.0449
"11904137825","102","Barton","1","New South Wales",0.0452
"11904137826","102","Barton","1","New South Wales",0.0351
"11904137827","102","Barton","1","New South Wales",0.0671
"11904137914","102","Barton","1","New South Wales",0.0428
"11904137915","102","Barton","1","New South Wales",0.1215
"11904138001","102","Barton","1","New South Wales",0.287
"11904138002","102","Barton","1","New South Wales",0.1462
"11904138003","102","Barton","1","New South Wales",0.0619
"11904138004","102","Barton","1","New South Wales",0.0679
"11904138005","102","Barton","1","New South Wales",0.0803
"11904138006","102","Barton","1","New South Wales",0.073
"11904138007","102","Barton","1","New South Wales",0.3075
"11904138016","102","Barton","1","New South Wales",0.1433
"11904138017","102","Barton","1","New South Wales",0.0409
"11904138018","102","Barton","1","New South Wales",0.0583
"11904138019","102","Barton","1","New South Wales",0.0539
"11904138020","102","Barton","1","New South Wales",0.1181
"11904138021","102","Barton","1","New South Wales",0.1386
"11904138022","102","Barton","1","New South Wales",0.1168
"11904138023","102","Barton","1","New South Wales",0.0346
"11904138024","102","Barton","1","New South Wales",0.0332
"11904138025","102","Barton","1","New South Wales",0.0508
"11904138026","102","Barton","1","New South Wales",0.04
"11904138027","102","Barton","1","New South Wales",0.1109
"11904138028","102","Barton","1","New South Wales",0.1264
"11904138029","102","Barton","1","New South Wales",0.1381
"11904138101","102","Barton","1","New South Wales",0.0487
"11904138102","102","Barton","1","New South Wales",0.0665
"11904138103","102","Barton","1","New South Wales",0.0409
"11904138104","102","Barton","1","New South Wales",0.0926
"11904138106","102","Barton","1","New South Wales",0.0587
"11904138107","102","Barton","1","New South Wales",0.0485
"11904138108","102","Barton","1","New South Wales",0.0569
"11904138109","102","Barton","1","New South Wales",0.1034
"11904138110","102","Barton","1","New South Wales",0.0628
"11904138111","102","Barton","1","New South Wales",0.1143
"11904138112","102","Barton","1","New South Wales",0.1118
"11904138113","102","Barton","1","New South Wales",0.0831
"11904138114","102","Barton","1","New South Wales",0.0873
"11904138115","102","Barton","1","New South Wales",0.2068
"11904138116","102","Barton","1","New South Wales",0.1555
"11904138117","102","Barton","1","New South Wales",0.1031
"11904138118","102","Barton","1","New South Wales",0.1322
"11904138120","102","Barton","1","New South Wales",0.0609
"11904138121","102","Barton","1","New South Wales",0.0668
"11904138122","102","Barton","1","New South Wales",0.0989
"11904138124","102","Barton","1","New South Wales",0.0421
"11904138125","102","Barton","1","New South Wales",0.0075
"11904138126","102","Barton","1","New South Wales",0.0125
"11904138127","102","Barton","1","New South Wales",0.0501
"11904138128","102","Barton","1","New South Wales",0.3767
"11904138129","102","Barton","1","New South Wales",0.0139
"11904138130","102","Barton","1","New South Wales",0.0154
"11904138131","102","Barton","1","New South Wales",0.0584
"11904138132","102","Barton","1","New South Wales",0.03
"11904138133","102","Barton","1","New South Wales",0.0478
"11904138135","102","Barton","1","New South Wales",0.0707
"11904138136","102","Barton","1","New South Wales",0.081
"11904138138","102","Barton","1","New South Wales",0.1179
"11904138139","102","Barton","1","New South Wales",0.0883
"11904138140","102","Barton","1","New South Wales",0.0252
"11904138141","102","Barton","1","New South Wales",0.018
"11904138142","102","Barton","1","New South Wales",0.0134
"11904138143","102","Barton","1","New South Wales",0.0669
"11904138144","102","Barton","1","New South Wales",0.0669
"11904138145","102","Barton","1","New South Wales",0.0392
"11904138146","102","Barton","1","New South Wales",0.0452
"11904138147","102","Barton","1","New South Wales",0.1815
"11904138148","102","Barton","1","New South Wales",0.0044
"11904138149","102","Barton","1","New South Wales",0.0223
"11904138150","102","Barton","1","New South Wales",0.038
"11904138151","102","Barton","1","New South Wales",0.0185
"11904138152","102","Barton","1","New South Wales",0.0225
"11904138153","102","Barton","1","New South Wales",0.0154
"11904138154","102","Barton","1","New South Wales",0.0491
"11904138155","102","Barton","1","New South Wales",0.0694
"11904138156","102","Barton","1","New South Wales",0.0681
"12003139210","102","Barton","1","New South Wales",0.1417
"12003139218","102","Barton","1","New South Wales",0.1262
"12003139221","102","Barton","1","New South Wales",0.2021
"12003139222","102","Barton","1","New South Wales",0.1061
"12003139404","102","Barton","1","New South Wales",0.1358
"12003139405","102","Barton","1","New South Wales",0.064
"12101139915","103","Bennelong","1","New South Wales",0.2722
"12502147607","103","Bennelong","1","New South Wales",0.1409
"12502147608","103","Bennelong","1","New South Wales",0.2814
"12502147615","103","Bennelong","1","New South Wales",0.2835
"12502147616","103","Bennelong","1","New South Wales",0.0603
"12502147617","103","Bennelong","1","New South Wales",0.0453
"12502147618","103","Bennelong","1","New South Wales",0.0905
"12502147622","103","Bennelong","1","New South Wales",0.2137
"12502147625","103","Bennelong","1","New South Wales",0.1655
"12502147626","103","Bennelong","1","New South Wales",0.1613
"12502147627","103","Bennelong","1","New South Wales",0.2548
"12502147628","103","Bennelong","1","New South Wales",0.1675
"12502147629","103","Bennelong","1","New South Wales",0.1726
"12502147636","103","Bennelong","1","New South Wales",0.1062
"12502147637","103","Bennelong","1","New South Wales",0.1998
"12502147640","103","Bennelong","1","New South Wales",0.1438
"12502147641","103","Bennelong","1","New South Wales",0.175
"12502147642","103","Bennelong","1","New South Wales",0.2946
"12502147650","103","Bennelong","1","New South Wales",0.1608
"12502147652","103","Bennelong","1","New South Wales",0.1891
"12502147656","103","Bennelong","1","New South Wales",0.0896
"12502147703","103","Bennelong","1","New South Wales",0.093
"12502147704","103","Bennelong","1","New South Wales",0.0987
"12502147709","103","Bennelong","1","New South Wales",0.082
"12502147710","103","Bennelong","1","New South Wales",0.1044
"12502147713","103","Bennelong","1","New South Wales",0.1571
"12502147714","103","Bennelong","1","New South Wales",0.0968
"12502147715","103","Bennelong","1","New South Wales",0.1749
"12502147716","103","Bennelong","1","New South Wales",0.0739
"12502147717","103","Bennelong","1","New South Wales",0.218
"12502147718","103","Bennelong","1","New South Wales",0.4273
